20 dec 2004,51.1,18.0,0.00,0.00
21 dec 2004,34.0,23.0,0.05,0.51
22 dec 2004,28.9,12.0,0.02,0.00
23 dec 2004,24.1,1.9,0.02,0.51
24 dec 2004,27.0,-5.1,0.00,0.00
25 dec 2004,42.1,6.1,0.00,0.00
26 dec 2004,46.0,15.1,0.00,0.00
27 dec 2004,48.9,23.0,0.00,0.00
28 dec 2004,54.0,19.9,0.00,0.00
29 dec 2004,55.0,30.0,0.00,0.00
30 dec 2004,48.0,28.9,0.47,0.00
31 dec 2004,48.9,21.9,0.00,0.00
1 jan 2005,51.1,28.9,0.00,0.00
2 jan 2005,44.1,30.9,0.30,0.00
3 jan 2005,45.0,30.9,0.04,0.00
4 jan 2005,42.1,32.0,0.56,0.00
5 jan 2005,36.0,21.9,0.06,0.51
6 jan 2005,34.0,15.1,0.00,0.00
7 jan 2005,37.0,16.0,0.00,0.00
8 jan 2005,46.9,28.9,0.00,0.00
9 jan 2005,53.1,33.1,0.00,0.00
10 jan 2005,59.0,34.0,T,0.00
11 jan 2005,50.0,37.0,0.00,0.00
12 jan 2005,43.0,19.9,T,T
13 jan 2005,39.9,19.0,0.00,0.00
14 jan 2005,46.0,19.0,0.00,0.00
15 jan 2005,48.0,17.1,0.00,0.00
16 jan 2005,50.0,26.1,0.00,0.00
17 jan 2005,54.0,26.1,0.00,0.00
18 jan 2005,51.1,21.0,0.00,0.00
19 jan 2005,59.0,24.1,0.00,0.00
20 jan 2005,62.1,35.1,0.00,0.00
21 jan 2005,57.0,30.0,0.00,0.00
22 jan 2005,51.1,25.0,0.00,0.00
23 jan 2005,53.1,23.0,0.00,0.00
24 jan 2005,55.0,25.0,0.00,0.00
25 jan 2005,52.0,28.0,0.00,0.00
26 jan 2005,46.9,28.0,0.00,0.00
27 jan 2005,39.0,30.0,0.59,0.98
28 jan 2005,43.0,26.1,T,0.00
29 jan 2005,48.0,24.1,0.20,0.00
30 jan 2005,32.0,21.9,0.15,2.52
31 jan 2005,33.1,18.0,0.03,T
1 feb 2005,35.1,16.0,0.11,1.50
2 feb 2005,37.9,10.9,0.00,0.00
3 feb 2005,44.1,10.0,0.00,0.00
4 feb 2005,45.0,17.1,0.00,0.00
5 feb 2005,44.1,25.0,0.00,0.00
6 feb 2005,37.9,30.0,0.00,0.00
7 feb 2005,41.0,28.0,0.13,0.00
8 feb 2005,41.0,28.0,0.12,1.50
9 feb 2005,44.1,23.0,0.00,0.00
10 feb 2005,45.0,21.9,0.00,0.00
11 feb 2005,45.0,33.1,0.16,0.00
12 feb 2005,44.1,37.9,0.45,0.00
13 feb 2005,50.0,30.0,0.00,0.00
14 feb 2005,53.1,24.1,0.00,0.00
15 feb 2005,55.0,28.0,0.00,0.00
16 feb 2005,50.0,34.0,0.09,0.00
17 feb 2005,46.0,27.0,0.00,0.00
18 feb 2005,45.0,33.1,0.22,0.00
19 feb 2005,55.0,36.0,0.29,0.00
20 feb 2005,46.9,28.9,0.04,0.00
21 feb 2005,-,-,0.03,0.00
22 feb 2005,53.1,24.1,0.00,0.00
23 feb 2005,54.0,32.0,T,0.00
24 feb 2005,37.9,26.1,0.15,2.01
25 feb 2005,39.9,28.0,T,0.00
26 feb 2005,46.9,23.0,T,0.00
27 feb 2005,48.9,26.1,0.00,0.00
28 feb 2005,53.1,19.0,0.00,0.00
1 mar 2005,51.1,23.0,0.00,0.00
2 mar 2005,53.1,21.9,0.00,0.00
3 mar 2005,53.1,26.1,0.00,0.00
4 mar 2005,55.9,24.1,0.00,0.00
5 mar 2005,46.9,34.0,0.00,0.00
6 mar 2005,45.0,32.0,0.41,0.00
7 mar 2005,55.0,26.1,0.00,0.00
8 mar 2005,60.1,24.1,0.00,0.00
9 mar 2005,62.1,21.9,0.00,0.00
10 mar 2005,64.9,25.0,0.00,0.00
11 mar 2005,61.0,27.0,0.00,0.00
12 mar 2005,68.0,25.0,0.00,0.00
13 mar 2005,55.9,28.9,0.00,0.00
14 mar 2005,32.0,24.1,0.56,7.01
15 mar 2005,27.0,16.0,0.46,14.02
16 mar 2005,30.9,1.9,0.00,0.00
17 mar 2005,43.0,14.0,0.00,0.00
18 mar 2005,48.0,21.0,0.00,0.00
19 mar 2005,48.9,26.1,0.00,0.00
20 mar 2005,51.1,-,0.07,0.00
21 mar 2005,46.9,28.0,0.00,0.00
22 mar 2005,53.1,28.9,0.00,0.00
23 mar 2005,57.0,30.0,0.00,0.00
24 mar 2005,54.0,27.0,0.00,0.00
25 mar 2005,43.0,26.1,0.41,3.50
26 mar 2005,35.1,21.0,0.03,0.00
27 mar 2005,54.0,28.0,0.00,0.00
28 mar 2005,60.1,30.9,0.00,0.00
29 mar 2005,46.0,30.9,0.00,0.00
30 mar 2005,46.0,26.1,0.00,0.00
31 mar 2005,41.0,-,0.00,0.00
1 apr 2005,55.0,16.0,0.00,0.00
2 apr 2005,64.0,23.0,0.00,0.00
3 apr 2005,66.9,33.1,0.00,0.00
4 apr 2005,64.9,30.0,0.00,0.00
5 apr 2005,57.9,34.0,0.00,0.00
6 apr 2005,64.0,33.1,0.00,0.00
7 apr 2005,68.0,28.9,0.00,0.00
8 apr 2005,70.0,37.0,0.00,0.00
9 apr 2005,62.1,26.1,0.00,0.00
10 apr 2005,46.0,27.0,0.05,T
11 apr 2005,57.0,28.0,0.00,0.00
12 apr 2005,64.0,33.1,0.00,0.00
13 apr 2005,71.1,30.0,0.00,0.00
14 apr 2005,71.1,41.0,0.00,0.00
15 apr 2005,71.1,37.9,0.00,0.00
16 apr 2005,69.1,42.1,0.35,0.00
17 apr 2005,71.1,36.0,0.00,0.00
18 apr 2005,70.0,36.0,0.00,0.00
19 apr 2005,69.1,33.1,0.00,0.00
20 apr 2005,70.0,35.1,0.00,0.00
21 apr 2005,64.9,37.9,0.00,0.00
22 apr 2005,68.0,37.9,0.00,0.00
23 apr 2005,66.0,42.1,0.00,0.00
24 apr 2005,53.1,37.0,0.43,0.00
25 apr 2005,54.0,35.1,0.02,0.00
26 apr 2005,61.0,36.0,0.02,0.00
27 apr 2005,66.0,33.1,0.00,0.00
28 apr 2005,55.9,28.9,0.00,0.00
29 apr 2005,53.1,34.0,0.01,0.00
30 apr 2005,63.0,28.9,0.00,0.00
1 may 2005,61.0,39.0,T,0.00
2 may 2005,48.0,36.0,0.25,0.00
3 may 2005,55.0,30.9,0.10,0.00
4 may 2005,63.0,39.0,0.00,0.00
5 may 2005,71.1,37.9,0.00,0.00
6 may 2005,72.0,48.9,0.00,0.00
7 may 2005,63.0,37.0,0.00,0.00
8 may 2005,70.0,42.1,0.00,0.00
9 may 2005,73.0,34.0,0.00,0.00
10 may 2005,77.0,39.0,0.00,0.00
11 may 2005,64.0,37.0,0.00,0.00
12 may 2005,69.1,27.0,0.00,0.00
13 may 2005,72.0,34.0,0.00,0.00
14 may 2005,68.0,44.1,0.10,0.00
15 may 2005,69.1,39.0,0.00,0.00
16 may 2005,77.0,39.0,0.00,0.00
17 may 2005,-,-,0.00,0.00
18 may 2005,77.0,41.0,0.00,0.00
19 may 2005,87.1,39.9,0.00,0.00
20 may 2005,-,-,0.00,0.00
21 may 2005,90.0,48.9,0.00,0.00
22 may 2005,91.9,48.9,0.00,0.00
23 may 2005,91.9,-,0.00,0.00
24 may 2005,90.0,50.0,0.00,0.00
25 may 2005,86.0,44.1,0.00,0.00
26 may 2005,70.0,50.0,0.00,0.00
27 may 2005,75.0,50.0,T,0.00
28 may 2005,71.1,41.0,0.00,0.00
29 may 2005,80.1,42.1,0.00,0.00
30 may 2005,78.1,54.0,0.00,0.00
31 may 2005,78.1,39.9,0.00,0.00
1 jun 2005,80.1,45.0,0.00,0.00
2 jun 2005,80.1,42.1,0.00,0.00
3 jun 2005,78.1,46.0,0.00,0.00
4 jun 2005,73.9,37.9,0.00,0.00
5 jun 2005,78.1,37.9,0.00,0.00
6 jun 2005,82.9,50.0,0.00,0.00
7 jun 2005,82.0,39.9,0.00,0.00
8 jun 2005,79.0,39.0,0.00,0.00
9 jun 2005,80.1,44.1,0.00,0.00
10 jun 2005,75.9,48.9,T,0.00
11 jun 2005,78.1,48.9,0.09,0.00
12 jun 2005,73.0,42.1,0.00,0.00
13 jun 2005,82.9,51.1,0.00,0.00
14 jun 2005,82.0,45.0,0.00,0.00
15 jun 2005,86.0,62.1,0.00,0.00
16 jun 2005,87.1,54.0,0.00,0.00
17 jun 2005,86.0,46.0,0.00,0.00
18 jun 2005,88.0,44.1,0.00,0.00
19 jun 2005,91.0,46.0,0.00,0.00
20 jun 2005,93.9,60.1,0.00,0.00
21 jun 2005,82.0,55.0,0.22,0.00
22 jun 2005,87.1,53.1,0.00,0.00
23 jun 2005,89.1,55.0,0.00,0.00
24 jun 2005,88.0,61.0,0.00,0.00
25 jun 2005,80.1,59.0,0.05,0.00
26 jun 2005,82.0,53.1,0.11,0.00
27 jun 2005,87.1,55.0,0.00,0.00
28 jun 2005,90.0,57.9,T,0.00
29 jun 2005,89.1,48.0,0.00,0.00
30 jun 2005,91.9,46.9,0.00,0.00
1 jul 2005,93.0,46.0,0.00,0.00
2 jul 2005,91.9,48.9,0.00,0.00
3 jul 2005,91.0,48.9,0.00,0.00
4 jul 2005,90.0,50.0,0.00,0.00
5 jul 2005,87.1,64.0,0.00,0.00
6 jul 2005,91.0,62.1,0.00,0.00
7 jul 2005,91.9,54.0,0.00,0.00
8 jul 2005,93.0,53.1,0.00,0.00
9 jul 2005,93.9,57.9,0.00,0.00
10 jul 2005,89.1,60.1,0.00,0.00
11 jul 2005,93.9,50.0,0.00,0.00
12 jul 2005,93.9,-,0.00,0.00
13 jul 2005,93.9,50.0,0.00,0.00
14 jul 2005,93.9,55.9,0.05,0.00
15 jul 2005,84.9,52.0,0.00,0.00
16 jul 2005,-,51.1,0.00,0.00
17 jul 2005,93.0,57.0,0.00,0.00
18 jul 2005,89.1,54.0,0.00,0.00
19 jul 2005,93.9,55.0,0.12,0.00
20 jul 2005,93.0,59.0,0.00,0.00
21 jul 2005,91.9,57.9,0.00,0.00
22 jul 2005,89.1,55.9,0.00,0.00
23 jul 2005,89.1,62.1,0.00,0.00
24 jul 2005,91.9,55.0,0.00,0.00
25 jul 2005,88.0,61.0,0.25,0.00
26 jul 2005,82.0,60.1,T,0.00
27 jul 2005,77.0,55.0,0.05,0.00
28 jul 2005,84.9,50.0,0.00,0.00
29 jul 2005,87.1,48.9,0.00,0.00
30 jul 2005,90.0,52.0,0.00,0.00
31 jul 2005,87.1,60.1,0.00,0.00
1 aug 2005,90.0,57.0,0.00,0.00
